id,customer_id,month,name,age,ssn,occupation,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,credit_score
41293.0,3647.0,5,1054.0,510.0,12276.0,8,16037.0,,2.0,1.0,7.0,174.0,4138.0,15.0,732.0,3666.0,86.0,1,3536.0,30.931617374331285,404.0,1,120.84417296319788,62123.0,4,29494.0,Good
90685.0,9170.0,5,5302.0,702.0,7416.0,8,12972.0,3574.2565918255987,5.0,7.0,9.0,244.0,366.0,15.0,46.0,3239.0,3.0,2,10817.0,26.859253943895784,207.0,1,463.0696878673117,86177.0,1,67478.0,Good
75427.0,7659.0,0,6660.0,235.0,5944.0,9,4246.0,,2.0,1.0,1.0,3.0,0.0,14.0,685.0,202.0,2.0,1,12025.0,37.47161003182065,315.0,1,6.898288998100544,1539.0,4,25989.0,Good
88461.0,2939.0,5,8647.0,838.0,9271.0,6,898.0,,0.0,2.0,2.0,244.0,3914.0,14.0,8.0,3593.0,1.0,1,1679.0,25.549287232612706,317.0,1,350.0015206438823,71945.0,3,8043.0,Good
99554.0,10999.0,6,2519.0,620.0,36.0,3,11017.0,3342.7808333333337,5.0,6.0,1.0,1.0,6260.0,6.0,570.0,737.0,4.0,1,7846.0,34.4411256499184,109.0,1,0.0,11225.0,4,76064.0,Good
51875.0,11616.0,0,2508.0,217.0,9656.0,2,16059.0,6978.081666666666,2.0,1.0,6.0,3.0,2779.0,20.0,8.0,1147.0,4.0,1,12884.0,22.89972622665637,185.0,1,53.55095825825508,77458.0,0,9234.0,Good
43229.0,10505.0,6,9383.0,949.0,11459.0,9,2697.0,12086.696666666665,0.0,4.0,3.0,1.0,6260.0,1.0,570.0,3585.0,1.0,1,12361.0,33.24373989381581,128.0,1,0.0,51701.0,4,1520.0,Good
20110.0,12377.0,0,6180.0,429.0,7282.0,13,16921.0,6885.565,0.0,3.0,1.0,174.0,682.0,13.0,685.0,3840.0,3.0,1,7522.0,31.32344492880471,269.0,1,127.9998194644768,73855.0,5,5583.0,Good
9171.0,6426.0,0,8247.0,409.0,9335.0,6,12434.0,3725.473333333333,4.0,3.0,2.0,211.0,4057.0,14.0,654.0,4241.0,0.0,1,2240.0,30.15409593560896,128.0,1,88.80144045341196,17824.0,2,62434.0,Good
82156.0,8989.0,7,275.0,364.0,8854.0,1,771.0,,3.0,4.0,12.0,244.0,3779.0,13.0,685.0,2164.0,1.0,1,8226.0,29.607682636997524,234.0,1,313.7135653975136,91048.0,5,98792.0,Good
48773.0,7693.0,5,4012.0,673.0,6365.0,11,9585.0,2722.9,8.0,6.0,11.0,3.0,2779.0,29.0,705.0,3680.0,3.0,2,8645.0,27.650523486994768,325.0,1,18.11580498842269,74858.0,1,69295.0,Good
10500.0,1538.0,7,9424.0,451.0,1259.0,2,5384.0,,5.0,3.0,8.0,3.0,1410.0,1.0,654.0,3930.0,3.0,1,9400.0,40.24564461437382,176.0,1,83.41729150120369,12667.0,1,4334.0,Good
82723.0,9072.0,0,4247.0,492.0,4566.0,9,7724.0,2239.6158333333333,8.0,5.0,10.0,211.0,2325.0,16.0,705.0,1666.0,8.0,3,3696.0,38.159916945684,67.0,2,46.91741254960999,78935.0,2,54496.0,Good
45257.0,9430.0,1,8822.0,898.0,4025.0,5,2158.0,11051.445,1.0,3.0,6.0,3.0,684.0,3.0,30.0,4037.0,3.0,1,12209.0,28.825645122805856,171.0,1,70.10041864527824,90570.0,4,45145.0,Good
49609.0,4261.0,1,10058.0,651.0,3542.0,12,14203.0,,6.0,3.0,3.0,174.0,2772.0,13.0,179.0,741.0,3.0,1,10956.0,40.93373889683559,122.0,1,81.3796160338395,34033.0,4,72424.0,Good
66827.0,8592.0,0,10058.0,1034.0,7622.0,6,12324.0,3568.568333333333,2.0,5.0,10.0,211.0,5187.0,0.0,46.0,4254.0,3.0,1,11193.0,34.41685944351476,318.0,0,97.75807093529345,24463.0,4,55931.0,Good
64247.0,5752.0,1,7405.0,597.0,0.0,1,11535.0,3318.7225,4.0,3.0,7.0,3.0,4878.0,0.0,6.0,4138.0,1.0,1,8227.0,32.035345471095354,101.0,0,22.37777689428156,39408.0,4,46490.0,Good
17700.0,11409.0,4,3739.0,811.0,4632.0,6,9242.0,2825.233333333333,1.0,6.0,12.0,0.0,4141.0,-1.0,200.0,3773.0,5.0,1,9018.0,22.762202172732568,230.0,1,46.61612907334207,28107.0,6,50663.0,Good
85476.0,2638.0,7,8635.0,747.0,859.0,6,10152.0,2909.523333333333,5.0,467.0,15.0,343.0,2336.0,18.0,117.0,1213.0,8.0,2,4389.0,24.224696206981893,119.0,2,167.69752575205797,36126.0,4,4868.0,Good
49023.0,7499.0,1,6643.0,723.0,2177.0,4,997.0,1115.2470833333332,3.0,7.0,7.0,3.0,684.0,16.0,201.0,4097.0,4.0,2,974.0,33.53533527990693,261.0,1,5.994046458510777,80821.0,6,43703.0,Good
72212.0,6948.0,7,4273.0,339.0,8579.0,8,11970.0,3283.3241666666668,5.0,4.0,2.0,174.0,2771.0,3.0,732.0,4323.0,2.0,1,7761.0,36.29598374584217,192.0,1,44.47737209942364,6726.0,2,68132.0,Good
73169.0,1697.0,2,7022.0,12.0,8403.0,5,12185.0,3423.398333333333,4.0,1.0,3.0,3.0,2779.0,11.0,671.0,834.0,2.0,1,5182.0,30.86598563177364,130.0,1,25.34841994951779,53880.0,1,79816.0,Good
20413.0,10266.0,1,6673.0,673.0,12034.0,3,232.0,7586.673428516378,8.0,4.0,19.0,3.0,3463.0,18.0,9.0,3293.0,2.0,3,10590.0,37.95934963575231,271.0,1,1245.5698025869724,82939.0,6,24032.0,Good
12492.0,8358.0,7,5660.0,409.0,12313.0,2,2320.0,11096.623333333337,8.0,5.0,16.0,273.0,1468.0,26.0,117.0,1844.0,8.0,3,2173.0,35.35025127974928,404.0,2,230.81544925978784,15839.0,6,98792.0,Good
44533.0,3903.0,5,10058.0,288.0,4997.0,13,10355.0,3158.2775,5.0,2.0,2.0,1.0,6260.0,-1.0,671.0,2124.0,1.0,1,11603.0,36.7040915837469,317.0,1,0.0,306.0,2,74751.0,Good
54680.0,4765.0,6,4240.0,723.0,0.0,8,6731.0,,4.0,4.0,11.0,1.0,6260.0,1.0,654.0,2227.0,3.0,1,6870.0,32.30393843607491,186.0,1,0.0,85817.0,6,58369.0,Good
91040.0,481.0,3,468.0,855.0,10371.0,5,15576.0,6185.233333333334,2.0,1.0,5.0,1.0,6260.0,17.0,200.0,4186.0,1.0,1,12200.0,40.51592899185872,162.0,1,0.0,43325.0,5,85979.0,Good
71763.0,6460.0,0,5643.0,554.0,2612.0,15,2382.0,11609.196666666665,5.0,4.0,10.0,244.0,5473.0,29.0,9.0,723.0,2.0,1,2474.0,26.73343384008122,404.0,1,315.8970408370921,20477.0,0,98792.0,Good
30311.0,1818.0,7,2403.0,429.0,2600.0,6,1127.0,9443.5225,3.0,4.0,5.0,1.0,6260.0,12.0,570.0,1144.0,2.0,1,3049.0,39.89930066338879,192.0,1,0.0,26461.0,1,127.0,Good
59152.0,7721.0,7,5581.0,899.0,11476.0,1,1965.0,10857.7725,0.0,7.0,10.0,174.0,6257.0,-3.0,6.0,761.0,2.0,1,11929.0,44.18821152584637,203.0,1,112.95883607100563,46123.0,2,97103.0,Good
11935.0,10541.0,1,8697.0,364.0,3852.0,4,17105.0,7097.218333333332,2.0,7.0,10.0,3.0,5591.0,5.0,749.0,1450.0,5.0,1,1478.0,28.450616251579586,209.0,1,56.53762599724738,37414.0,4,89531.0,Good
20181.0,10978.0,5,8157.0,308.0,7852.0,11,9783.0,3009.140833333333,3.0,4.0,1.0,3.0,4144.0,10.0,671.0,1149.0,9.0,3,2383.0,38.53140799122141,137.0,1,14.482412823742177,86305.0,4,74903.0,Good
83635.0,1508.0,0,4126.0,998.0,3169.0,6,17068.0,6770.552500000002,5.0,3.0,6.0,243.0,6175.0,16.0,732.0,2179.0,2.0,3,12024.0,40.19580708477015,267.0,1,128.29307507875444,91049.0,2,83453.0,Good
72922.0,8712.0,6,8380.0,597.0,7123.0,11,4227.0,1661.7229166666666,8.0,5.0,12.0,174.0,1403.0,9.0,30.0,4314.0,0.0,1,10777.0,35.71371039017299,92.0,1,16.37977717407205,38795.0,1,57609.0,Good
59069.0,8650.0,5,8133.0,788.0,5772.0,0,2415.0,11375.773333333333,2.0,3.0,3.0,210.0,3454.0,6.0,8.0,3181.0,3.0,1,11507.0,35.910034460759306,252.0,1,149.68440767735612,75693.0,3,82166.0,Good
56215.0,4096.0,1,3484.0,651.0,8475.0,14,11360.0,3213.5533333333333,3.0,1.0,8.0,210.0,4872.0,11.0,407.0,828.0,5.0,1,10773.0,34.61061046933609,189.0,1,34.301129329622874,45062.0,0,20351.0,Good
83026.0,2169.0,6,8783.0,925.0,0.0,10,16442.0,6595.488333333334,0.0,4.0,12.0,3.0,0.0,2.0,705.0,2144.0,3.0,3,12938.0,28.542407976644288,242.0,1,47.81008995491285,55026.0,5,76944.0,Good
19748.0,9118.0,5,973.0,702.0,1703.0,8,13538.0,4860.83,4.0,5.0,8.0,174.0,3456.0,9.0,9.0,4078.0,1.0,1,2302.0,32.72383587411745,241.0,1,77785.0,39075.0,3,68335.0,Good
3000.0,1198.0,3,4676.0,673.0,519.0,12,16043.0,,2.0,4.0,10.0,1.0,6260.0,5.0,671.0,3953.0,3.0,1,2391.0,38.36671601666151,236.0,1,0.0,2032.0,2,92947.0,Good
75301.0,7327.0,5,788.0,510.0,0.0,14,12010.0,3577.249166666666,0.0,2.0,4.0,244.0,2784.0,9.0,9.0,3948.0,726.0,1,1485.0,25.099529114919285,125.0,1,116.61871979482096,57860.0,2,72427.0,Good
81604.0,8984.0,7,6960.0,621.0,10868.0,13,4751.0,1386.3375,1.0,5.0,11.0,211.0,529.0,2.0,684.0,3546.0,3.0,1,12907.0,39.93090603492181,215.0,1,22.96869165923225,1674.0,6,38593.0,Good
64775.0,3582.0,1,1406.0,702.0,4893.0,14,8752.0,2377.8033333333333,6.0,6.0,11.0,0.0,583.0,18.0,117.0,1260.0,10.0,2,7965.0,35.361058349495444,404.0,2,114.1498903075758,69492.0,1,39113.0,Good
79759.0,11680.0,1,2322.0,409.0,10354.0,8,14516.0,5033.9704284828495,3.0,7.0,9.0,0.0,5720.0,8.0,732.0,1306.0,4.0,1,2065.0,38.841307526238886,208.0,0,456.0519131940285,74101.0,1,78527.0,Good
79681.0,6090.0,2,9000.0,978.0,8383.0,4,16285.0,6328.4225,6.0,5.0,1.0,1.0,6260.0,17.0,117.0,3238.0,1.0,1,10131.0,32.73529678673063,137.0,1,0.0,45256.0,3,84678.0,Good
4496.0,2671.0,3,437.0,651.0,0.0,6,5784.0,1622.668333333333,2.0,4.0,1.0,3.0,2779.0,4.0,6.0,2173.0,4.0,1,1571.0,39.55853919433429,100.0,1,8.616123307996686,3871.0,6,49806.0,Good
69881.0,6588.0,2,3918.0,948.0,5518.0,2,6069.0,1649.9575000000002,3.0,1.0,4.0,174.0,6253.0,7.0,654.0,806.0,3.0,1,8702.0,37.74666179259236,227.0,0,31.85522003344796,51114.0,1,50309.0,Good
26505.0,6192.0,0,6767.0,577.0,3898.0,10,15794.0,6300.581666666666,0.0,3.0,11.0,3.0,0.0,2.0,671.0,3610.0,1.0,1,10749.0,30.15846394132902,314.0,1,31.37979415843871,76208.0,0,6768.0,Good
55486.0,2505.0,2,1068.0,429.0,0.0,1,11849.0,3691.490833333333,4.0,1.0,6.0,1.0,6260.0,8.0,30.0,3804.0,4.0,1,10831.0,29.612101264400984,404.0,1,0.0,42226.0,4,56941.0,Good
91287.0,11565.0,1,4991.0,339.0,1552.0,2,1510.0,10081.236666666666,0.0,3.0,757.0,174.0,4142.0,12.0,6.0,1206.0,1.0,1,2789.0,36.38246348862955,165.0,0,173.2882998697942,89346.0,1,98418.0,Good
15317.0,10548.0,5,4605.0,217.0,9472.0,14,8300.0,2312.330833333333,3.0,7.0,6.0,3.0,4144.0,11.0,732.0,1026.0,2.0,3,12004.0,32.17011759850806,272.0,1,21.49196549599352,68858.0,3,66827.0,Good
41754.0,6139.0,5,717.0,862.0,484.0,3,3182.0,12274.72,0.0,4.0,3.0,211.0,1704.0,6.0,200.0,2131.0,1.0,1,11592.0,38.26668866215404,274.0,1,363.8663970157242,57519.0,2,89311.0,Good
89765.0,7147.0,5,2058.0,288.0,6303.0,12,17214.0,,3.0,4.0,5.0,211.0,602.0,11.0,6.0,1193.0,0.0,1,8053.0,38.34695812434162,175.0,1,16627.0,62240.0,5,31489.0,Good
90986.0,1448.0,6,4843.0,788.0,9300.0,10,6103.0,1445.272083333333,0.0,2.0,10.0,1.0,6260.0,2.0,654.0,1042.0,736.0,3,5521.0,22.878987253615737,246.0,0,0.0,86048.0,3,43342.0,Good
30559.0,943.0,4,9172.0,308.0,609.0,5,17369.0,6862.079999999999,6.0,6.0,10.0,244.0,2905.0,12.0,99.0,1722.0,2.0,3,47.0,30.59686863205124,166.0,2,247.343280441201,72200.0,1,86153.0,Good
10929.0,11665.0,2,10058.0,723.0,0.0,5,10384.0,2937.0825,0.0,1.0,10.0,244.0,6084.0,9.0,732.0,4273.0,0.0,1,8504.0,24.926478656663647,109.0,1,106.8964638450093,45056.0,6,5831.0,Good
91876.0,1362.0,7,150.0,621.0,627.0,1,5367.0,15136.696666666665,2.0,2.0,5.0,244.0,2834.0,11.0,749.0,3639.0,3.0,3,6829.0,32.68505162603091,98.0,1,457.5856833631362,91049.0,2,97775.0,Good
41448.0,9352.0,4,7608.0,621.0,3270.0,1,16663.0,6384.8588986674085,10.0,10.0,22.0,274.0,3063.0,59.0,99.0,2379.0,13.0,0,9323.0,25.322235745376616,56.0,2,550.4834096961771,74409.0,5,98792.0,Good
42319.0,6959.0,3,4268.0,998.0,0.0,3,18179.0,7877.7825,4.0,2.0,7.0,211.0,2156.0,4.0,6.0,2122.0,1.0,1,4661.0,40.48130092179763,238.0,1,210.9546515462873,43512.0,5,83295.0,Good
91781.0,3322.0,5,3251.0,510.0,3279.0,4,4274.0,13674.15,4.0,1.0,10.0,3.0,3463.0,15.0,9.0,4150.0,3.0,3,11938.0,39.8040696186297,215.0,1,110.25752673787804,91048.0,5,98750.0,Good
63260.0,6998.0,7,7152.0,723.0,8299.0,11,10518.0,3068.9150000000004,8.0,6.0,9.0,211.0,672.0,12.0,117.0,1603.0,8.0,2,1771.0,27.374213224350427,39.0,2,84.75534306438306,71528.0,1,64783.0,Good
77034.0,8183.0,6,6178.0,862.0,297.0,10,599.0,8812.29,3.0,5.0,5.0,0.0,3458.0,11.0,62.0,817.0,2.0,1,11478.0,31.318755807367022,307.0,1,129.20205401589246,49601.0,5,89716.0,Good
72920.0,8712.0,3,8380.0,597.0,7123.0,11,4227.0,1661.7229166666666,8.0,5.0,12.0,174.0,1403.0,9.0,705.0,4314.0,0.0,1,10777.0,26.96434734632965,404.0,1,16.37977717407205,56904.0,1,53272.0,Good
79928.0,1078.0,3,9143.0,723.0,3080.0,2,2014.0,10871.753333333332,5.0,2.0,11.0,174.0,3456.0,3.0,6.0,3304.0,645.0,1,1250.0,21.542891624957218,86.0,1,204.2856497535492,10665.0,6,98792.0,Good
44540.0,354.0,7,8740.0,651.0,3372.0,6,7147.0,1677.7841666666666,1.0,5.0,10.0,211.0,1771.0,13.0,749.0,3819.0,3.0,1,11331.0,28.4750269685724,240.0,1,29.95903656698448,32528.0,2,58031.0,Good
78292.0,1227.0,7,112.0,702.0,8245.0,5,16348.0,6272.5775,8.0,7.0,620.0,174.0,2774.0,26.0,9.0,276.0,3.0,2,419.0,28.41489160942689,272.0,0,66.72040494515858,30057.0,2,86080.0,Good
43879.0,9579.0,4,6234.0,998.0,4369.0,15,8719.0,2178.6391666666664,5.0,3.0,3.0,3.0,4144.0,13.0,705.0,2204.0,5.0,1,12405.0,24.81757865664765,296.0,1,14.67432172052166,71040.0,2,63288.0,Good
65974.0,9684.0,4,498.0,877.0,577.0,3,4318.0,13725.2,4.0,3.0,9.0,3.0,2779.0,12.0,749.0,3870.0,3.0,1,559.0,40.35646152051046,404.0,1,123.58133652852656,47306.0,2,2157.0,Good
84265.0,11784.0,2,2332.0,949.0,7197.0,1,18419.0,7955.14,7.0,4.0,8.0,1.0,6260.0,6.0,117.0,3903.0,4.0,1,9072.0,32.75250750336986,182.0,1,0.0,79750.0,6,43700.0,Good
15052.0,5722.0,7,4272.0,651.0,3041.0,7,2192.0,,1.0,6.0,4.0,1.0,6260.0,13.0,9.0,1116.0,1.0,1,11230.0,31.157036245843376,311.0,1,0.0,76872.0,3,88198.0,Good
20778.0,5239.0,3,7956.0,877.0,10600.0,10,1477.0,,2.0,6.0,8.0,174.0,4870.0,6.0,685.0,1153.0,3.0,3,762.0,36.27136790140839,196.0,1,191.0173500475508,81858.0,6,49002.0,Good
65245.0,9007.0,5,4411.0,429.0,7460.0,7,8888.0,2455.479851003874,3.0,5.0,5.0,211.0,4457.0,10.0,749.0,3878.0,4.0,1,10744.0,31.109687091839128,180.0,1,183.76486964495288,81364.0,4,61127.0,Good
56776.0,5646.0,3,3200.0,262.0,10477.0,7,7342.0,5468.3125,6.0,3.0,10.0,1.0,6260.0,29.0,81.0,4323.0,1.0,1,10992.0,25.792587849548926,404.0,1,0.0,2834.0,3,90284.0,Good
30847.0,5006.0,7,1774.0,978.0,11288.0,9,3354.0,12614.33,1.0,2.0,10.0,211.0,2764.0,2.0,8.0,3752.0,3.0,1,11221.0,40.43413550458699,189.0,1,219.48129499072647,34754.0,1,884.0,Good
45597.0,4988.0,5,487.0,621.0,2698.0,8,10636.0,3172.5308333333337,4.0,2.0,7.0,174.0,5589.0,4.0,200.0,939.0,4.0,1,10419.0,24.34380718086731,106.0,1,51.64576548301262,77918.0,2,71693.0,Good
5339.0,9990.0,0,9195.0,597.0,10732.0,15,11245.0,3292.9683333333337,2.0,3.0,4.0,244.0,3860.0,1.0,9.0,3668.0,3.0,1,8051.0,28.061629007937487,156.0,1,75.80655421005494,43051.0,5,18131.0,Good
4206.0,11198.0,4,3479.0,747.0,9240.0,7,12064.0,3595.013333333334,0.0,4.0,9.0,174.0,5587.0,3.0,749.0,3905.0,4.0,1,2152.0,29.835728465413727,222.0,1,55.48764122324226,45142.0,5,30647.0,Good
12631.0,7953.0,1,3078.0,747.0,11253.0,12,1220.0,9443.54559157295,2.0,3.0,7.0,244.0,5900.0,-2.0,407.0,3646.0,2.0,1,10889.0,42.58776811430844,259.0,1,768.3920502696701,56780.0,4,87565.0,Good
16228.0,4328.0,7,7430.0,877.0,5295.0,0,4876.0,14344.846666666665,4.0,7.0,5.0,211.0,2088.0,13.0,30.0,1202.0,0.0,1,2379.0,40.20653690274396,175.0,1,393.6591443764392,66477.0,2,91799.0,Good
87361.0,9652.0,2,5813.0,899.0,2747.0,3,3243.0,12353.87,3.0,4.0,1.0,3.0,2779.0,17.0,654.0,4287.0,0.0,1,12969.0,43.20224266020294,90.0,1,109.17439025538977,53073.0,0,98713.0,Good
45696.0,3479.0,0,3688.0,555.0,4.0,8,8272.0,2228.556666666667,3.0,3.0,12.0,211.0,3518.0,13.0,705.0,773.0,3.0,1,3171.0,28.600869796957102,175.0,1,50.37342112451706,86958.0,3,51787.0,Good
56633.0,86.0,2,7113.0,723.0,9585.0,14,16359.0,6647.043333333334,0.0,4.0,9.0,174.0,3462.0,9.0,570.0,1079.0,4.0,1,13170.0,39.55955729836275,160.0,1,96.74970978904616,36060.0,3,85089.0,Good
76950.0,11029.0,4,4945.0,1011.0,9959.0,15,178.0,8600.5625,1.0,4.0,1.0,210.0,4136.0,3.0,9.0,4171.0,7.0,3,10929.0,29.735222101429173,234.0,1,86.63599557562985,63522.0,5,81704.0,Good
38534.0,12047.0,4,5858.0,651.0,2767.0,2,10494.0,2889.628582499552,3.0,1.0,2956.0,244.0,1885.0,9.0,46.0,1041.0,6.0,3,3311.0,24.89997405477479,160.0,1,265.3379077795067,31502.0,3,21096.0,Good
24481.0,569.0,7,487.0,788.0,0.0,10,4738.0,1669.6875,10.0,8.0,19.0,343.0,4613.0,56.0,749.0,3158.0,14.0,3,6917.0,28.16841353237359,284.0,2,74.05755769101916,66903.0,2,32220.0,Good
43943.0,6676.0,2,1761.0,235.0,12344.0,4,13446.0,4598.768333333333,5.0,6.0,7.0,244.0,1911.0,26.0,201.0,890.0,4.0,3,3919.0,25.798091225139288,169.0,1,180.34340787973136,57455.0,0,3453.0,Good
73145.0,8796.0,2,7120.0,287.0,8980.0,13,3824.0,13280.543333333331,3.0,3.0,5.0,211.0,2326.0,0.0,732.0,4319.0,0.0,1,8192.0,40.694081704892646,191.0,1,301.56874764485616,42191.0,1,98602.0,Good
3563.0,2291.0,0,720.0,673.0,5776.0,14,545.0,9128.306666666664,3.0,5.0,18.0,211.0,671.0,8.0,81.0,2752.0,5.0,3,7808.0,29.73984399545153,89.0,2,256.32974338951124,91049.0,6,98792.0,Good
89484.0,11529.0,7,10062.0,409.0,1565.0,0,11254.0,3043.671666666666,0.0,5.0,11.0,244.0,2022.0,6.0,9.0,3547.0,4.0,1,2814.0,33.231545035978684,94.0,1,78.45202561264098,44646.0,6,10374.0,Good
23270.0,8640.0,3,6463.0,998.0,10711.0,12,830.0,9423.465,2.0,4.0,9.0,174.0,2098.0,9.0,671.0,4139.0,0.0,3,12821.0,30.5512535834318,404.0,1,132.49041184061517,71196.0,3,72267.0,Good
668.0,4250.0,7,2762.0,899.0,6792.0,4,7303.0,1962.686666666667,4.0,6.0,6.0,174.0,2774.0,9.0,654.0,4225.0,4.0,1,1855.0,33.77087541658765,103.0,1,34.93664091216415,73503.0,3,55335.0,Good
65375.0,3618.0,1,613.0,702.0,5398.0,8,1649.0,,1.0,4.0,7.0,174.0,3461.0,8.0,705.0,1100.0,0.0,3,2981.0,27.49975763156884,274.0,1,116.7740901127543,8344.0,6,33754.0,Good
90086.0,11780.0,4,2353.0,621.0,9232.0,10,8290.0,,5.0,7.0,18.0,3.0,1410.0,21.0,201.0,4245.0,7.0,2,9097.0,40.95684010411542,170.0,2,296.10383418725087,3300.0,3,56968.0,Good
42693.0,7180.0,2,10016.0,450.0,8162.0,13,11402.0,3072.6808333333333,1361.0,1.0,3.0,3.0,3463.0,15.0,8.0,1018.0,4.0,3,1812.0,29.28339151450973,91.0,1,21.46038346571472,22719.0,0,66888.0,Good
83485.0,8087.0,5,8407.0,746.0,12413.0,2,14290.0,,1.0,1.0,7.0,211.0,848.0,5.0,200.0,1062.0,4.0,1,9793.0,25.368400241756177,161.0,0,94.33599350226147,91048.0,2,79458.0,Good
86219.0,196.0,0,10058.0,702.0,11388.0,5,4415.0,1096.5208333333333,0.0,2.0,5.0,1.0,6260.0,13.0,685.0,3865.0,0.0,3,748.0,23.563451842159616,187.0,1,0.0,5773.0,6,32230.0,Good
59119.0,27.0,4,407.0,1034.0,6483.0,2,2230.0,11102.589999999998,0.0,5.0,10.0,174.0,2774.0,0.0,685.0,4323.0,8.0,1,11791.0,40.73171104015819,205.0,1,143.48373199958996,58286.0,2,93090.0,Good
59382.0,9016.0,3,6047.0,862.0,4935.0,3,5727.0,1698.773333333333,4.0,4.0,6.0,1.0,6260.0,13.0,407.0,3215.0,0.0,1,1575.0,32.96166360431199,134.0,0,62989.0,90511.0,4,51697.0,Good
74349.0,5285.0,5,9819.0,862.0,10744.0,3,10397.0,2865.945,1.0,3.0,3.0,1.0,6260.0,9.0,732.0,729.0,0.0,1,11724.0,26.76565112448937,299.0,1,0.0,67057.0,3,77358.0,Good
43110.0,7741.0,2,4812.0,998.0,8158.0,14,3696.0,1579.4458333333334,0.0,2.0,430.0,211.0,1481.0,7.0,6.0,685.0,1.0,1,6500.0,35.29757844840967,207.0,1,26.45046765013421,20948.0,6,22608.0,Good
33548.0,9533.0,0,6641.0,673.0,2659.0,6,424.0,8892.585,4.0,4.0,8.0,211.0,1480.0,12.0,570.0,10.0,9.0,1,1433.0,30.57930933148846,257.0,1,215.11032310156665,44114.0,3,87526.0,Good
53581.0,3226.0,3,1639.0,339.0,6620.0,9,11438.0,3447.9708333333333,4.0,3.0,2.0,0.0,1410.0,13.0,8.0,4077.0,4.0,1,2797.0,31.019081481333888,194.0,0,19.88457141101505,86196.0,2,76934.0,Good
12652.0,11248.0,7,8697.0,194.0,3668.0,15,8013.0,1853.720833333333,3.0,7.0,20.0,342.0,2683.0,15.0,62.0,1180.0,8.0,2,1165.0,33.186963228736374,357.0,2,100.3082272124392,23515.0,4,6729.0,Good
93731.0,1661.0,0,3786.0,555.0,9328.0,6,11952.0,3506.575736829253,7.0,1379.0,17.0,174.0,6253.0,22.0,153.0,4221.0,7.0,2,8293.0,35.69143609858646,114.0,2,296.74572931112607,34012.0,3,56300.0,Good
87004.0,1022.0,7,3164.0,651.0,1383.0,8,18914.0,8600.45,1.0,1.0,11.0,174.0,3459.0,10.0,6.0,746.0,1.0,1,11856.0,35.925080589774545,166.0,0,136.47422698899717,29047.0,1,93031.0,Good
98769.0,266.0,2,1738.0,262.0,1894.0,6,16615.0,6540.3725,6.0,5.0,4.0,3.0,4144.0,16.0,46.0,876.0,1.0,1,541.0,40.45359648144165,245.0,1,63.5822673268125,62760.0,4,56512.0,Good
6575.0,328.0,1,3725.0,769.0,11802.0,4,15493.0,5991.68,5.0,3.0,4.0,244.0,3198.0,2.0,407.0,4315.0,3.0,1,2541.0,31.79808585279124,301.0,1,221.77036096639256,65807.0,6,2644.0,Good
80858.0,8936.0,6,1963.0,510.0,9164.0,15,1101.0,9541.596666666666,0.0,5.0,9.0,174.0,6251.0,1.0,570.0,4323.0,3.0,1,7089.0,33.76747815809897,217.0,1,166.99180844726837,37434.0,1,93548.0,Good
15111.0,7722.0,1,5031.0,194.0,4184.0,13,16308.0,6462.93,0.0,5.0,3.0,244.0,5631.0,15.0,6.0,1006.0,4.0,1,11591.0,26.569036105612103,220.0,1,136.93892377821143,91048.0,0,73301.0,Good
86247.0,4913.0,1,8097.0,838.0,3331.0,4,8770.0,2551.3591666666666,3.0,4.0,6.0,174.0,6259.0,15.0,2.0,3638.0,7.0,1,12735.0,37.95895022931173,316.0,1,34.49644519827092,41104.0,6,15720.0,Good
60762.0,3782.0,3,1653.0,510.0,5345.0,12,4040.0,,2.0,5.0,11.0,174.0,6259.0,9.0,570.0,755.0,1.0,1,1552.0,40.0801304996904,117.0,1,205.08669885065,53147.0,3,338.0,Good
8412.0,5136.0,7,1366.0,217.0,8873.0,1,11778.0,3515.41,2.0,6.0,3.0,273.0,246.0,13.0,407.0,3231.0,3.0,1,10265.0,26.22281018825484,156.0,1,133.14757389070834,91048.0,3,65669.0,Good
3354.0,2814.0,6,113.0,262.0,11989.0,0,910.0,,5.0,5.0,6.0,174.0,4869.0,6.0,9.0,2151.0,0.0,1,1513.0,39.88146052861109,92.0,1,93.6486517685578,3801.0,1,98238.0,Good
48318.0,6809.0,4,2865.0,429.0,0.0,3,2107.0,,5.0,4.0,12.0,244.0,3915.0,13.0,99.0,4316.0,6.0,2,3135.0,29.365045874446764,193.0,1,37.429574762980494,70865.0,5,27041.0,Good
960.0,8342.0,3,8663.0,651.0,8597.0,7,81.0,8599.6625,0.0,1.0,3.0,211.0,4956.0,5.0,749.0,3808.0,3.0,1,5483.0,35.13586216703478,121.0,1,250.5993115471892,1451.0,1,92113.0,Good
57497.0,5500.0,1,8077.0,409.0,9308.0,1,11403.0,3340.370000000001,2.0,4.0,7.0,244.0,4096.0,0.0,671.0,3893.0,3.0,3,2380.0,28.146763006676306,310.0,1,90.86176298213776,28358.0,0,52380.0,Good
